Status,Progress,Duration (in seconds),Finished...4,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,gender,education,employment,employed_job,ethnic,religion,religion_DO_1,religion_DO_2,religion_DO_3,religion_DO_4,religion_DO_5,religion_DO_6,income,governorate,emigrate_thoughts,emigrated,emigrate_country,immigrate_country,pol_ideo_1,pol_ideo_other_1,pol_ideo_other_2,pol_ideo_other_3,pol_ideo_other_4,pol_ideo_other_5,pol_ideo_other_6,pol_ideo_other_7,kais_direct,kais_rr,connections_self_1,connections_benefit_1,connections_meeting_1,vote_pres,party,entrep_pay_bribes_1,gov_pos_role,blame_crisis_1,blame_crisis_2,blame_crisis_3,blame_crisis_4,blame_crisis_5,blame_crisis_6,blame_crisis_7,blame_crisis_8,blame_crisis_9,traits1a,traits1b,country_surv,Create New Field or Choose From Dropdown...,traits2a,traits2b,traits3a,traits3b,traits4a,traits4b,Language,Finished...69,surveychannel,FL_36_DO_FL_37,FL_36_DO_FL_38,FL_36_DO_FL_56,FL_73_DO_FL_74,FL_73_DO_FL_75,FL_73_DO_FL_76,FL_78_DO_FL_79,FL_78_DO_FL_80,FL_78_DO_FL_81,FL_63_DO_saied_nonsensitive,FL_63_DO_saied_sensitive,FL_25_DO_PrimeControl,FL_25_DO_PrimePolitics,consent_agree
IP Address,100,945,TRUE,R_usTWbljRM6w1r5D,R_3ET2S3VgD3Rgdok,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Arab,Muslim,1,2,4,5,6,3,500 TND to 1400 TND,Sfax,No,NA,NA,NA,35,52,0,0,0,0,0,0,Yes,NA,NA,NA,3,Yes,No,50,Somewhat disagree,3,1,7,4,5,9,8,6,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,354,TRUE,R_3HzSPvh9qEHEuFv,R_2A0c98ISbV5Ks6u,email,AR,NA,NA,NA,NA,NA,Female,University,Student,NA,Arab,Muslim,4,3,2,1,5,6,0 to 500 TND,Jendouba,No,NA,NA,NA,96,100,100,96,0,0,100,100,NA,Both statements are true OR neither is true.,0,NA,0,Yes,No,21,Strongly Agree,3,2,4,5,6,7,8,9,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,AR,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,I agree
IP Address,100,272,TRUE,R_2Brf1QZZPYIGDSS,R_2QSz8RmPKlBjxDO,email,FR,NA,NA,NA,NA,NA,Female,University,Employed,Employee,Berber,Muslim,6,3,2,5,4,1,1400 TND to 2800 TND,Le Kef,Yes,No,NA,NA,19,NA,0,0,0,0,0,0,NA,Both statements are true OR neither is true.,3,4,2,Yes,No,20,Strongly disagree,2,3,9,4,5,8,6,7,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,211,TRUE,R_295P3Tm4zPt2qnK,R_3Rxzgi7kT6x8JZL,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Employee,Arab,Muslim,5,2,6,3,4,1,1400 TND to 2800 TND,Ben Arous,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,2,NA,NA,NA,No,NA,Strongly disagree,1,3,2,4,7,8,6,9,5,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,323,TRUE,R_30uTazFMyNJmfkM,R_W0wBv5ZR02x8sZX,email,AR,NA,NA,NA,NA,NA,Male,Secondary,Unemployed,NA,Arab,Muslim,3,5,1,4,2,6,0 to 500 TND,Kasserine,Yes,No,NA,NA,100,95,0,0,0,0,0,0,NA,One of the two statements is true.,0,NA,0,Yes,No,7,Strongly disagree,3,1,8,5,2,9,7,6,4,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,AR,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,I agree
IP Address,100,624,TRUE,R_SOul3xNW5Rj7TRT,R_tX4MZwnztiijHfH,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Other,NA,Arab,Muslim,6,5,4,1,2,3,2800 TND to 5500 TND,Médenine,Yes,No,NA,NA,52,100,58,40,70,68,26,47,Yes,NA,8,1,8,Yes,No,29,Strongly disagree,6,2,1,7,4,9,8,3,5,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1713,TRUE,R_qLBEYiP0YohqF2x,R_2wjHTY9nZ3hp61V,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,"Own account, self-employed",NA,Atheist/Non-religious,1,5,2,3,6,4,2800 TND to 5500 TND,Tunis,Yes,No,NA,NA,30,100,44,37,100,91,73,61,NA,Both statements are true OR neither is true.,3,6,6,No,No,5,Strongly disagree,1,5,4,9,6,8,7,2,3,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,201,TRUE,R_2D60lpdGsp4W4AE,R_6u7KRyq8JugEpk5,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,"Own account, self-employed",Berber,Muslim,6,3,4,5,2,1,1400 TND to 2800 TND,Le Kef,Yes,No,NA,NA,20,100,0,0,0,0,0,0,NA,Both statements are true OR neither is true.,3,NA,NA,Yes,No,50,Strongly disagree,3,2,9,4,5,7,6,8,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,7981,TRUE,R_2TAAF25z7YlnfVn,R_Pw9NJNaXYyjvm2R,gl,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Employed,Employee,Arab,Muslim,4,5,3,6,1,2,2800 TND to 5500 TND,Ben Arous,Yes,No,NA,NA,25,70,25,30,12,22,18,77,Yes,NA,5,6,1,Yes,No,40,Somewhat disagree,2,1,9,3,4,6,8,7,5,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,238457,TRUE,R_1MYi5C2Z200VZy9,R_vTUgbxmYL4ndvIl,gl,FR,NA,NA,NA,NA,NA,Female,University,Employed,Employee,Arab,Muslim,1,4,3,6,5,2,1400 TND to 2800 TND,Ariana,Yes,No,NA,NA,26,50,55,40,96,77,36,31,No,NA,NA,NA,1,Yes,No,34,Somewhat disagree,1,2,4,6,9,8,7,5,3,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,433,TRUE,R_3OdZev7i5S462TZ,R_pxQyPkQHsdPcHBL,gl,FR,NA,NA,NA,NA,NA,Male,University,Employed,"Own account, self-employed",Arab,Muslim,5,1,6,4,2,3,2800 TND to 5500 TND,Sousse,Yes,No,NA,NA,NA,77,80,60,34,30,27,NA,NA,One of the two statements is true.,1,NA,NA,Yes,No,NA,Somewhat agree,1,2,3,4,6,8,5,7,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,486,TRUE,R_QbHRjduQAdZuNLr,R_3Or9Zzqh43OSRoZ,email,AR,NA,NA,NA,NA,NA,Male,University,Unemployed,NA,Arab,Muslim,2,4,6,3,1,5,0 to 500 TND,Nabeul,Yes,No,NA,NA,38,55,72,27,33,12,5,1,NA,One of the two statements is true.,0,NA,NA,Yes,No,5,Strongly disagree,3,4,5,6,1,9,8,7,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,AR,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,I agree
IP Address,100,700,TRUE,R_1roh5Wknt0Do8Ls,R_22QW2QSYBay5Fu5,gl,AR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Employee,Arab,Muslim,6,1,4,3,5,2,1400 TND to 2800 TND,Kairouan,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,10,Yes,No,NA,Somewhat agree,1,3,9,4,5,8,7,6,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1179,TRUE,R_AbKHcBXFd3vNvC9,R_5pCRoXstEW7hEMp,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Employee,Arab,Muslim,1,5,6,3,4,2,1400 TND to 2800 TND,Béja,Yes,No,NA,NA,42,77,21,NA,83,0,0,0,Yes,NA,5,7,5,Yes,No,12,Somewhat agree,2,5,8,1,3,9,7,6,4,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,225,TRUE,R_1BVCZv9NNkGIzPZ,R_tDPghjaqq17EpTX,gl,FR,NA,NA,NA,NA,NA,Male,Secondary,Student,NA,Arab,Hindu,3,5,1,6,2,4,1400 TND to 2800 TND,Tunis,No,NA,NA,NA,68,33,83,40,68,69,24,67,NA,Both statements are true OR neither is true.,4,2,6,Yes,No,26,Somewhat agree,6,3,1,2,7,9,4,5,8,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,I agree
IP Address,100,311,TRUE,R_tYVO121S4pkLXZD,R_3Rf3MVf3gk4OMRr,email,AR,NA,NA,NA,NA,NA,Female,None,Homemaker,NA,Arab,Muslim,1,2,4,5,6,3,0 to 500 TND,Jendouba,No,NA,NA,NA,100,100,99,100,0,0,32,100,NA,Both statements are true OR neither is true.,0,NA,1,Yes,No,27,Strongly Agree,3,4,5,8,6,7,2,9,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,AR,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,I agree
IP Address,100,876,TRUE,R_1n3FuvEldbSI2Dz,R_2UYO5FryvcPvgz5,email,AR,NA,NA,NA,NA,NA,Female,Post secondary or equivalent,Homemaker,NA,Arab,Muslim,2,3,1,5,4,6,0 to 500 TND,Tunis,Yes,No,NA,NA,9,85,0,0,0,0,0,0,NA,One of the two statements is true.,5,0,9,Yes,No,2,Strongly Agree,5,2,9,3,6,7,8,4,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,AR,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,I agree
IP Address,100,412,TRUE,R_2DOA94XqEI9OnvI,R_2CCepnhDSVZ4BCx,email,AR,NA,NA,NA,NA,NA,Male,None,Homemaker,NA,Arab,Muslim,2,3,5,6,1,4,0 to 500 TND,Jendouba,No,NA,NA,NA,100,100,79,100,0,0,100,100,NA,Both statements are true OR neither is true.,3,0,3,Yes,No,17,Strongly Agree,1,2,3,4,5,6,7,8,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,AR,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,I agree
IP Address,100,405,TRUE,R_RaYRjLISsVtljBT,R_1OrXHWVWt5HIJYI,gl,FR,NA,NA,NA,NA,NA,Male,University,Employed,Employee,Arab,Muslim,3,6,2,5,1,4,500 TND to 1400 TND,Tunis,Yes,Yes,Tunisia,Kuwait,61,57,37,66,65,62,0,100,NA,One of the two statements is true.,5,5,7,Yes,No,57,Somewhat disagree,1,3,2,5,7,9,4,8,6,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,5030,TRUE,R_XFhvT6bBpH8ic8h,R_W3yR0AHp6Zx83WV,gl,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Unemployed,NA,Arab,Muslim,6,5,1,4,2,3,0 to 500 TND,Tunis,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,5,4,6,7,8,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,I agree
IP Address,100,1640,TRUE,R_2sZxf2718SGjMg9,R_2QxOtEAVUTXCLbt,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Arab,Muslim,4,6,2,5,3,1,1400 TND to 2800 TND,Mahdia,Yes,No,NA,NA,30,52,11,51,100,14,98,10,NA,Both statements are true OR neither is true.,1,NA,2,No,No,68,Somewhat disagree,1,3,8,6,5,9,7,4,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,168,TRUE,R_248XHQVWilfeGSI,R_1lo7ut3SNsuj90Z,gl,FR,NA,NA,NA,NA,NA,Male,Primary/Lower Secondary,Employed,Employee,Arab,Muslim,2,5,4,3,6,1,500 TND to 1400 TND,Tunis,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,670,TRUE,R_3NNZQDIIiU8Qcpt,R_V3apU7pUV7BqSs1,email,FR,NA,NA,NA,NA,NA,Male,Secondary,Unemployed,NA,Arab,Muslim,2,3,4,1,5,6,500 TND to 1400 TND,Ben Arous,Yes,No,NA,NA,100,75,85,68,45,72,100,100,NA,One of the two statements is true.,6,5,9,Yes,No,56,Strongly Agree,7,5,2,8,9,4,6,3,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,I agree
IP Address,100,364,TRUE,R_2WBS9fteCwtgJ8T,R_yyAo2ppDtacEo0x,email,FR,NA,NA,NA,NA,NA,Female,University,Employed,Employee,Arab,Muslim,5,4,3,2,6,1,500 TND to 1400 TND,Siliana,Yes,No,NA,NA,41,0,11,20,5,100,0,73,NA,Both statements are true OR neither is true.,2,3,2,Yes,Yes,25,Strongly disagree,2,5,1,7,8,9,6,3,4,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,238,TRUE,R_3L5b6qUC3qWlmKy,R_2AKLTKFEQFTX0qN,gl,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Student,NA,Arab,Muslim,1,4,5,3,2,6,1400 TND to 2800 TND,Bizerte,Yes,Yes,France,Australia,28,7,76,NA,7,NA,70,87,No,NA,2,2,5,Yes,No,75,Somewhat disagree,1,2,3,4,5,6,7,8,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,524,TRUE,R_1DopVywClnFIPkc,R_8oZRTXhg9oL7d1n,email,AR,NA,NA,NA,NA,NA,Male,Post secondary or equivalent,Employed,Employee,Arab,Muslim,3,6,4,1,2,5,500 TND to 1400 TND,Gafsa,No,NA,NA,NA,60,80,22,0,0,0,0,5,No,NA,2,1,3,Yes,No,0,Strongly Agree,4,1,8,3,5,9,7,6,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,AR,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,I agree
IP Address,100,477,TRUE,R_1nTGTqOh8meVBAZ,R_29h4a8RRUnnJCVx,gl,EN,NA,NA,NA,NA,NA,Female,University,Employed,Employee,Arab,Muslim,4,5,6,3,2,1,500 TND to 1400 TND,Tunis,Yes,Yes,Tunisia,Canada,30,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,Somewhat agree,1,3,2,4,9,6,7,5,8,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,whatsapp,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,706,TRUE,R_3PB6dwNlM4SxclK,R_1Ka4aJtEoLmOcKB,email,FR,NA,NA,NA,NA,NA,Female,University,Student,NA,Arab,Muslim,1,2,6,4,5,3,500 TND to 1400 TND,Sfax,No,NA,NA,NA,50,50,NA,NA,50,NA,50,NA,NA,Both statements are true OR neither is true.,5,5,6,Yes,No,38,Somewhat disagree,1,2,7,6,5,8,9,4,3,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,781,TRUE,R_3m8crYo0eKdKBGd,R_3oGVHzgi6J8XsGs,email,EN,NA,NA,NA,NA,NA,Female,Post secondary or equivalent,Employed,Employee,Arab,Muslim,6,1,2,4,5,3,0 to 500 TND,Sfax,Yes,Yes,NA,NA,NA,100,47,NA,NA,NA,50,NA,NA,One of the two statements is true.,0,NA,1,No,No,NA,Somewhat agree,1,2,3,5,6,7,9,8,4,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,726,TRUE,R_3QGJHltMJOaNdkQ,R_3ltwCwTMSLjJbGJ,email,AR,NA,NA,NA,NA,NA,Female,Secondary,Student,NA,Berber,Muslim,5,1,2,3,6,4,0 to 500 TND,Jendouba,Yes,No,NA,NA,91,100,100,0,0,0,100,100,No,NA,5,10,10,No,No,100,Strongly Agree,2,7,1,3,4,6,9,8,5,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,AR,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,I agree
IP Address,100,669,TRUE,R_24CS3eDgdIqe2SQ,R_20MSjmlRRVBeHzS,gl,FR,NA,NA,NA,NA,NA,Female,University,Other,NA,Arab,Muslim,4,3,2,6,1,5,5500 TND to 13500 TND,Mannouba,No,NA,NA,NA,28,NA,NA,NA,NA,NA,0,11,No,NA,5,0,3,Yes,No,17,Strongly Agree,6,5,9,2,1,8,7,4,3,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,643,TRUE,R_2zr8otsVUMMc1uh,R_1I78DaPmo4eQLBg,gl,FR,NA,NA,NA,NA,NA,Female,University,Unemployed,NA,Arab,Muslim,2,1,5,4,6,3,0 to 500 TND,Kairouan,Yes,No,NA,NA,NA,100,50,45,10,9,17,19,NA,One of the two statements is true.,0,NA,0,Yes,No,32,Strongly Agree,1,4,2,5,6,7,8,3,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,440,TRUE,R_OjTwU4A48U5SfHX,R_bw8HXvPtEhuIbD3,email,AR,NA,NA,NA,NA,NA,Male,University,Homemaker,NA,Arab,Muslim,3,6,5,1,2,4,0 to 500 TND,Tunis,Yes,No,NA,NA,20,59,35,20,37,12,2,6,No,NA,1,1,NA,Yes,No,NA,Strongly disagree,4,3,7,5,1,9,8,6,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,AR,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,I agree
IP Address,100,276,TRUE,R_3EcMNXzTwgBXaMs,R_pzMQDFCeDEImlP3,email,AR,NA,NA,NA,NA,NA,Male,Postgraduate,Unemployed,NA,Arab,Muslim,6,2,3,1,4,5,0 to 500 TND,Sfax,Yes,No,NA,NA,78,70,24,58,86,64,21,31,NA,One of the two statements is true.,2,1,NA,Yes,No,28,Somewhat disagree,3,2,5,6,4,9,8,7,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,AR,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,I agree
IP Address,100,1072,TRUE,R_2asCYnHlqXcDyle,R_1iri91bMoz3N2yL,gl,FR,NA,NA,NA,NA,NA,Male,Secondary,Employed,Employee,Arab,Muslim,2,3,4,6,1,5,1400 TND to 2800 TND,Tunis,No,NA,NA,NA,70,100,6,0,3,4,3,4,NA,One of the two statements is true.,10,10,9,Yes,No,56,Somewhat agree,2,3,9,5,6,8,7,4,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,448,TRUE,R_2cAu3mTZuyxj1d7,R_1osVx4YUOAgIceJ,email,AR,NA,NA,NA,NA,NA,Female,Primary/Lower Secondary,Homemaker,NA,Arab,Muslim,4,2,6,3,1,5,500 TND to 1400 TND,Sfax,No,NA,NA,NA,NA,51,50,NA,NA,NA,NA,NA,No,NA,3,2,3,Yes,No,31,Somewhat agree,1,3,7,2,6,8,9,4,5,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,I agree
IP Address,100,6947,TRUE,R_3MuPIckCYftbyJg,R_1kTDim3iYhPMkxM,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Other,NA,Arab,Muslim,4,1,3,6,5,2,1400 TND to 2800 TND,Nabeul,No,NA,NA,NA,NA,NA,0,20,4,0,65,21,Yes,NA,8,2,8,No,Yes,9,Somewhat disagree,6,1,7,8,5,3,4,9,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,270,TRUE,R_1IBf30DVUS1WUjF,R_pGbaiVS2kFvhoo9,email,AR,NA,NA,NA,NA,NA,Male,Post secondary or equivalent,Student,NA,Arab,Muslim,6,3,1,4,5,2,0 to 500 TND,Gafsa,Yes,No,NA,NA,NA,100,0,0,3,0,100,100,NA,One of the two statements is true.,NA,NA,2,No,No,NA,Strongly disagree,1,2,3,4,9,8,7,6,5,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,AR,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,I agree
IP Address,100,907,TRUE,R_1d046Aqv7YxRt4n,R_1g1NRrnnbuOWjHt,email,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Homemaker,NA,Arab,Muslim,4,2,3,5,1,6,500 TND to 1400 TND,Bizerte,Yes,No,NA,NA,30,79,80,0,0,20,NA,NA,NA,Both statements are true OR neither is true.,NA,NA,1,Yes,No,20,Somewhat agree,1,5,6,8,3,9,7,4,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,982962,TRUE,R_vrwvauNLDJQSQet,R_3mgTxmcYPnyJ6QN,gl,FR,NA,NA,NA,NA,NA,Female,University,Student,NA,Arab,Muslim,2,1,6,5,4,3,1400 TND to 2800 TND,Ben Arous,No,NA,NA,NA,60,40,50,60,70,35,30,55,NA,One of the two statements is true.,1,1,3,Yes,No,10,Somewhat agree,6,3,9,2,4,8,7,5,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1602,TRUE,R_3saGiyBLWDctdPc,R_BM0HlCpNHXQwr85,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Arab,Muslim,3,2,1,6,4,5,2800 TND to 5500 TND,Tunis,No,NA,NA,NA,8,40,78,40,78,77,0,21,No,NA,NA,NA,NA,No,No,NA,Somewhat disagree,5,2,6,7,3,8,9,4,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,772,TRUE,R_2PjsKfN77mVKD3o,R_51q2Ail8PXxnFlf,gl,FR,NA,NA,NA,NA,NA,Female,University,Student,NA,NA,Muslim,5,4,2,3,1,6,13500 TND to 27000 TND,Tunis,No,NA,NA,NA,0,100,83,81,81,82,100,30,NA,Both statements are true OR neither is true.,0,NA,0,No,No,19,Strongly disagree,7,4,3,1,2,9,8,5,6,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,709,TRUE,R_2A0EGZ2zXAlehPz,R_1kYo4Q7oFkmubfo,email,AR,NA,NA,NA,NA,NA,Male,University,Unemployed,NA,Arab,Muslim,6,2,5,3,4,1,0 to 500 TND,Gafsa,Yes,No,NA,NA,87,100,0,0,0,0,0,0,NA,Both statements are true OR neither is true.,1,10,8,Yes,No,20,Strongly Agree,6,1,2,3,4,5,8,9,7,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,AR,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,I agree
IP Address,100,2113,TRUE,R_74odB8fMmsFHD2N,R_1EWjNSrHxLgO2cV,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Arab,Muslim,3,5,4,1,2,6,Above 27000 TND,Médenine,Yes,No,NA,NA,37,79,36,27,79,10,0,15,NA,One of the two statements is true.,2,0,2,Yes,No,10,Somewhat agree,3,2,7,4,6,9,8,5,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1050,TRUE,R_83bp68WNBdqZpWV,R_2pMM0OLsS25kGHs,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Arab,Muslim,4,5,3,1,6,2,1400 TND to 2800 TND,Tunis,Yes,No,NA,NA,30,81,58,40,100,30,30,90,NA,Both statements are true OR neither is true.,0,NA,0,Yes,No,20,Somewhat disagree,4,5,7,6,3,9,8,2,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,I agree
